Customer_Id,Username,CreditScore,CreditScore,Region,Gender,Age,Tenure,Balance,NumofProduct,HasCard,ActiveMember,EstimatedSalary,Exited
15583849,Ts'ai,408,Below Average,France,Male,40,3,0,2,0,0,124874,No
15718780,Cox,650,Above Average,Spain,Female,32,4,79450,1,1,1,118324,No
15739271,Lei,582,Below Average,Germany,Male,33,2,122394,1,1,1,22113,No
15697129,Ulyanova,706,High,Spain,Female,43,1,0,2,1,0,31962,No
15763415,Gray,567,Below Average,Germany,Male,41,0,134378,1,1,1,105746,No
15796617,McGregor,720,High,France,Male,29,2,0,2,1,0,39925,No
15626628,Tretiakova,631,Below Average,Spain,Female,31,2,88161,2,1,0,127630,No
15765857,Genovesi,623,Below Average,Spain,Male,41,2,142412,1,1,0,28778,No
15742511,Gordon,514,Below Average,France,Male,35,3,121030,1,1,0,10008,No
15786433,Aitken,650,Above Average,Germany,Female,35,3,165982,2,1,1,24482,No
15685805,Ginikanwa,673,Above Average,Spain,Female,35,6,0,2,1,0,98618,No
15627971,Coates,504,Below Average,France,Female,32,8,206663,1,0,0,16281,No
15783025,Piazza,723,High,Germany,Male,37,3,94661,2,1,0,121239,No
15726289,Cawood,645,Below Average,France,Male,25,0,174400,1,1,0,42669,No
15802118,Ignatieff,664,Above Average,Spain,Male,41,7,123428,1,1,1,164924,No
15607990,Gallo,760,High,Spain,Male,43,6,175735,1,1,1,157337,No
15695932,Yelverton,766,High,Spain,Male,36,5,78381,1,0,1,153831,No
15812279,William,634,Below Average,France,Male,37,5,115345,2,0,0,168781,No
15687558,Mault,640,Below Average,Germany,Female,31,10,118613,1,1,0,168469,No
15729065,Mackay,784,High,Germany,Male,28,2,109960,2,1,1,170829,No
15698902,McIntyre,547,Below Average,Germany,Female,42,1,142703,1,1,0,86207,Yes
15570192,Henry,608,Below Average,Germany,Female,40,8,121729,1,0,0,61164,No
15809265,Kao,547,Below Average,France,Female,35,4,0,1,1,1,133287,No
15745201,Frewin,612,Below Average,France,Female,43,4,139496,2,1,1,77128,No
15580623,Yefremova,573,Below Average,Spain,Male,28,8,0,2,0,0,77660,No
15578156,Anenechukwu,615,Below Average,Spain,Male,32,5,138521,1,1,1,56897,No
15631063,Trentino,710,High,France,Female,33,2,0,2,1,0,72945,No
15692577,Tomlinson,674,Above Average,Germany,Female,38,10,83727,1,1,0,45418,No
15810910,Royston,702,High,Spain,Female,38,9,0,2,1,1,158527,No
15723217,Cremonesi,616,Below Average,France,Male,37,9,0,1,1,0,111312,No
15733111,Yeh,688,Above Average,Spain,Male,32,6,124179,1,1,1,138759,No
15610727,Ch'in,605,Below Average,France,Male,36,7,128829,1,1,0,190588,No
15792720,Martinez,676,Above Average,France,Male,33,6,171490,1,0,0,79099,No
15723153,Wearing,708,High,Spain,Male,33,3,0,2,1,0,138613,No
15802823,Maclean,745,High,Spain,Female,38,7,0,2,1,1,194230,No
15756118,T'ao,661,Above Average,Spain,Male,20,8,0,1,1,0,110252,No
15684934,Rose,726,High,France,Male,31,9,0,2,1,1,106117,No
15776936,Whitworth,475,Below Average,France,Male,40,7,160818,1,0,1,169642,Yes
15729087,Suttor,751,High,Germany,Male,54,9,156367,2,0,1,116179,No
15786463,Hsing,645,Below Average,Germany,Female,59,8,121669,2,0,0,91,Yes
15717498,Boni,775,High,France,Male,42,6,133970,2,0,1,187839,No
15718406,Marshall,540,Below Average,France,Male,41,3,0,2,1,0,121098,No
15799468,Catchpole,591,Below Average,France,Female,34,3,96127,1,0,0,30972,No
15626383,Tang,596,Below Average,Spain,Male,60,7,121907,1,0,1,30314,No
15597385,Siddons,573,Below Average,Spain,Male,41,5,0,2,0,1,14479,No
15570271,Wan,577,Below Average,Spain,Male,31,6,0,1,1,1,196395,No
15690330,Efimov,830,High,Germany,Female,40,8,77701,1,0,1,19512,No
15680611,Rose,663,Above Average,France,Male,67,9,0,3,1,1,72318,No
15810227,Fanucci,421,Below Average,France,Male,34,2,0,2,1,1,96615,No
15807194,Iweobiegbulam,718,High,Spain,Male,34,5,113922,2,1,0,30772,No
15712199,Ijendu,655,Above Average,Germany,Female,61,2,183997,2,1,1,161217,No
15694995,O'Sullivan,712,High,France,Male,23,2,0,2,0,1,66795,No
15723400,Hutchinson,663,Above Average,France,Male,28,4,0,2,1,1,123969,No
15654772,Kwemto,640,Below Average,France,Female,47,6,89799,2,0,1,13783,Yes
15574743,Chiu,577,Below Average,Spain,Male,29,2,0,1,1,1,168924,No
15807593,Berry,546,Below Average,Spain,Female,36,7,85660,1,0,0,134778,No
15686718,Hung,802,High,Germany,Male,37,9,115569,1,0,1,119782,No
15695299,Mordvinova,590,Below Average,France,Female,45,2,81828,1,1,0,52167,No
15722701,Bruno,594,Below Average,Germany,Male,18,1,132694,1,1,0,167689,No
15799635,Arbour,577,Below Average,Spain,Male,51,2,108867,1,0,0,140800,Yes
15742323,Barese,541,Below Average,France,Male,39,7,0,2,1,0,19823,No
15658435,Hingston,781,High,France,Female,27,5,0,2,0,0,72969,No
15586029,Davis,806,High,Germany,Male,34,2,96152,2,1,0,143711,No
15772337,Lawrence,723,High,Germany,Female,49,0,153855,1,1,1,180862,Yes
15807555,Chung,535,Below Average,France,Male,45,2,0,2,1,0,125658,No
15603378,Padovano,768,High,France,Female,36,3,141334,1,0,1,125870,No
15792862,Blinova,653,Above Average,Germany,Male,41,1,104584,1,1,0,15126,Yes
15657349,Carter,803,High,Germany,Female,50,8,98173,1,0,0,22457,Yes
15777614,Webb,545,Below Average,Spain,Female,44,1,0,2,1,1,82614,No
15653952,T'an,581,Below Average,Germany,Female,38,3,135157,1,1,1,32919,No
15724336,Yates,513,Below Average,Germany,Female,49,5,171601,1,1,0,126223,No
15689594,Su,731,High,France,Male,29,5,179539,1,0,0,112010,No
15801920,Christian,727,High,Germany,Male,39,5,80615,2,0,0,180962,No
15653347,Chiu,560,Below Average,Spain,Male,47,1,0,1,0,0,128882,Yes
15749951,Sacco,766,High,Germany,Male,27,5,126285,1,1,0,177614,Yes
15648178,Lettiere,630,Below Average,Germany,Female,23,4,137964,1,0,1,174570,No
15738662,Daluchi,652,Above Average,Germany,Male,41,9,159434,1,1,0,178373,No
15640855,T'ien,729,High,Germany,Male,40,5,113574,2,1,0,103396,No
15584288,Hung,629,Below Average,France,Female,33,6,0,2,1,1,59129,No
15760988,Liu,667,Above Average,Germany,Male,33,9,124573,2,0,0,683,No
15569624,Feng,671,Above Average,Germany,Female,31,6,105864,2,1,0,145567,No
15597949,Gilbert,768,High,Germany,Female,47,5,104552,1,1,0,48137,Yes
15604551,Robb,732,High,France,Female,35,3,0,2,1,0,90876,No
15617476,Manfrin,546,Below Average,France,Female,30,5,0,2,0,1,198543,No
15645323,Chinwenma,630,Below Average,France,Male,55,2,0,1,1,1,106202,Yes
15793311,Smith,765,High,Germany,Female,46,8,119492,2,0,1,166896,Yes
15764153,Rowe,704,High,France,Female,33,0,130499,2,1,1,74804,No
15802560,Moran,470,Below Average,Spain,Female,48,6,140576,1,1,1,116971,No
15728608,Walker,688,Above Average,Germany,Female,34,9,91025,2,0,1,163783,No
15770474,Myers,685,Above Average,France,Female,33,1,0,3,0,1,70221,Yes
15724444,Wall,567,Below Average,France,Female,38,1,125877,2,1,1,107841,No
15753110,McKay,720,High,Spain,Male,64,3,45752,2,1,0,79623,Yes
15711521,Egobudike,609,Below Average,France,Male,39,3,121778,1,1,1,138399,No
15632816,Williams,521,Below Average,Germany,Female,49,2,127948,1,1,1,182765,No
15693637,Ochoa,556,Below Average,France,Female,30,7,0,2,1,1,186648,No
15725509,Otutodilinna,662,Above Average,Germany,Male,30,5,115286,2,1,1,149587,No
15684645,Ajuluchukwu,704,High,Germany,Male,41,9,62078,2,1,0,129050,No
15692235,Bellucci,750,High,France,Female,38,1,0,2,1,0,47764,No
15777459,Gordon,619,Below Average,Spain,Female,32,4,175406,2,1,1,172792,Yes
15656937,Johnston,468,Below Average,Spain,Male,26,1,131643,1,1,0,64436,No
15610643,De Luca,435,Below Average,Germany,Male,44,3,151739,1,1,0,167461,No
15777315,Hill,529,Below Average,France,Male,43,6,93616,2,0,0,98348,No
15611058,Eluemuno,702,High,Germany,Female,60,5,138597,2,1,1,41536,Yes
15630413,Howarth,608,Below Average,France,Female,41,5,0,2,1,1,72462,No
15635942,Thomson,576,Below Average,France,Male,40,9,0,2,1,0,112465,Yes
15648858,King,666,Above Average,France,Female,27,1,85225,1,0,1,64511,No
15810732,Grant,730,High,France,Female,36,8,148749,2,1,0,91830,No
15705448,Gilbert,647,Below Average,Germany,Male,52,7,130013,1,1,1,190806,Yes
15730488,Richmond,516,Below Average,Spain,Female,27,1,0,1,0,1,112311,No
15620443,Fiorentino,711,High,France,Female,81,6,0,2,1,1,72276,No
15741078,Greece,736,High,France,Male,54,7,111729,2,0,1,84920,No
15753161,Dickson,768,High,France,Female,36,5,180169,2,1,0,17348,No
15711396,Henderson,427,Below Average,Spain,Male,40,8,0,2,1,1,82870,No
15593499,Stevens,686,Above Average,Spain,Female,47,6,0,1,1,0,32080,Yes
15579189,Mitchell,690,Above Average,France,Female,42,5,0,2,0,1,120512,No
15743545,Nworie,647,Below Average,Spain,Female,29,2,0,2,1,0,179032,No
15791316,Boni,714,High,France,Male,35,3,0,2,1,1,95623,No
15608246,Wentcher,736,High,Germany,Female,36,8,103914,1,1,1,110035,Yes
15676526,Bentley,608,Below Average,France,Female,34,4,88772,1,1,1,168822,No
15813911,Hayes-Williams,809,High,France,Female,39,5,0,1,1,0,77705,No
15630195,Johnstone,745,High,France,Female,40,6,131184,1,1,1,49815,No
15736250,Johnstone,781,High,France,Male,38,2,117810,1,0,1,65632,Yes
15671334,Nixon,527,Below Average,France,Male,31,4,0,1,1,0,169361,No
15574169,Trevisano,595,Below Average,Germany,Female,32,0,92466,1,1,0,4721,No
15718839,Tsui,850,High,Germany,Female,38,2,102741,2,0,1,23974,No
15762331,Moss,569,Below Average,France,Male,37,9,178755,1,1,0,199929,No
15606901,Graham,728,High,France,Male,43,7,0,2,1,0,40023,No
15713559,Onyemauchechukwu,473,Below Average,Germany,Female,32,5,146602,2,1,1,72946,No
15768881,Saunders,738,High,France,Male,29,2,0,2,1,1,170421,No
15743075,Ko,659,Above Average,France,Male,35,6,0,2,1,1,58879,No
15660980,Cairns,597,Below Average,Spain,Male,38,6,115702,2,1,1,25059,No
15810942,Chiemela,445,Below Average,Germany,Female,61,2,137655,1,0,1,29909,No
15728362,Robertson,671,Above Average,France,Female,29,3,0,2,1,0,158043,No
15683339,P'eng,656,Above Average,Spain,Female,34,6,59877,1,1,0,14032,Yes
15685476,Tseng,658,Above Average,France,Male,31,5,100082,1,0,1,49809,No
15663650,Russell,698,Above Average,Germany,Male,52,10,107304,3,1,0,28806,Yes
15617434,Yen,655,Above Average,Spain,Male,38,9,0,1,0,1,90490,No
15622470,Yeh,772,High,Spain,Male,41,10,96032,1,1,1,75825,No
15703682,Kalinina,681,Above Average,Spain,Male,33,10,0,1,0,0,158336,No
15727391,Collier,688,Above Average,Germany,Male,29,9,144553,2,1,0,143454,No
15711062,Thomas,633,Below Average,Germany,Male,40,5,86172,2,1,1,117279,No
15567339,Shaw,735,High,France,Male,73,9,0,1,1,1,114283,No
15760662,Francis,521,Below Average,Germany,Female,29,2,87212,1,1,1,994,No
15605737,George,541,Below Average,France,Male,36,5,0,2,1,0,124795,No
15692977,Ikenna,612,Below Average,Germany,Female,36,2,130700,2,0,0,77592,No
15672082,Schatz,562,Below Average,France,Male,62,3,0,2,1,0,105986,No
15600280,Tao,703,High,France,Female,32,6,0,2,0,0,33606,No
15804052,Scott,710,High,Spain,Male,23,6,0,2,1,1,134188,No
15576065,Sims,731,High,Spain,Female,40,5,171325,1,1,1,159718,Yes
15796838,Chibugo,703,High,Spain,Male,58,4,92930,1,0,1,85148,No
15693526,Ku,618,Below Average,France,Female,40,0,0,1,1,0,119059,No
15748595,Stanton,689,Above Average,France,Female,29,1,77556,2,1,1,122998,No
15679029,Kung,718,High,France,Male,33,7,102874,1,0,0,117841,No
15753639,Gibson,608,Below Average,France,Male,37,5,146093,2,0,0,160593,No
15604138,Iheanacho,749,High,Spain,Male,34,2,0,1,0,0,174189,Yes
15666095,Costa,753,High,Spain,Male,51,4,79811,2,0,1,68260,Yes
15643487,Sal,630,Below Average,Spain,Male,39,10,105473,1,0,0,58854,Yes
15764033,Lin,693,Above Average,Germany,Female,43,1,121927,1,1,0,87994,Yes
15747288,Ferri,838,High,Spain,Female,40,6,61671,1,0,1,150659,Yes
15790599,Yin,756,High,Germany,Female,39,5,149363,2,1,1,109098,No
15737705,Avdeyeva,775,High,France,Female,27,4,152309,1,1,0,104112,No
15737194,Tu,635,Below Average,France,Female,33,5,0,2,1,0,122949,No
15726776,Donnelly,705,High,Spain,Male,36,1,111629,1,1,1,21807,No
15804357,Loggia,481,Below Average,France,Male,40,3,0,1,1,1,32319,No
15664432,Chao,727,High,Spain,Female,49,7,96296,1,1,0,190457,Yes
15688984,Belonwu,595,Below Average,France,Male,20,4,95830,1,1,0,177738,No
15583026,Welch,535,Below Average,France,Female,38,0,135919,1,1,0,80425,No
15771668,Henderson,578,Below Average,France,Male,59,10,185966,1,0,0,9445,Yes
15779904,Yobanna,597,Below Average,France,Female,29,5,0,2,1,1,174825,No
15784323,Gallo,449,Below Average,France,Female,21,7,0,2,0,0,175743,No
15756277,Wilson,850,High,Germany,Female,43,8,92244,2,1,0,54949,No
15663312,Marino,494,Below Average,France,Female,35,9,112727,2,1,0,183752,No
15793197,Bailey,676,Above Average,France,Female,34,8,100359,1,0,0,46038,No
15731463,Gboliwe,818,High,Germany,Male,43,10,105301,1,1,1,78941,No
15621768,Chukwuhaenye,712,High,Spain,Male,45,6,112994,1,0,0,198398,No
15691323,Bianchi,672,Above Average,Germany,Male,40,4,89025,2,1,0,188892,No
15781326,Ford,636,Below Average,France,Male,35,9,95478,1,0,0,169286,No
15595640,Rizzo,698,Above Average,France,Male,37,8,0,2,0,0,145004,No
15814331,Lung,597,Below Average,Germany,Female,43,7,119127,2,1,0,55809,No
15602030,Ramirez,717,High,France,Male,28,4,128206,1,1,1,54272,No
15747974,Sabbatini,614,Below Average,France,Male,49,1,0,2,1,0,192440,No
15611315,Ts'ao,708,High,Germany,Female,23,4,71433,1,1,0,103697,No
15636977,Trevisan,507,Below Average,Germany,Male,36,9,118214,3,1,0,119110,Yes
15690337,Chinwenma,581,Below Average,France,Female,27,5,102258,2,1,0,194681,No
15680666,Berry,579,Below Average,Spain,Female,39,2,151963,2,1,0,158948,No
15679551,Colombo,504,Below Average,Spain,Female,46,2,163764,1,1,1,165122,Yes
15778915,Harris,737,High,France,Female,32,7,128551,2,0,1,189402,No
15568849,Bryan,540,Below Average,Spain,Female,31,10,118158,1,1,1,158027,No
15747762,Chigozie,609,Below Average,France,Male,32,7,118520,1,0,0,3815,No
15753679,Mullawirraburka,778,High,France,Male,24,4,0,2,1,1,162809,No
15750049,Steele,621,Below Average,France,Male,40,10,163823,1,0,0,89519,No
15606097,Zakharov,665,Above Average,Germany,Male,63,7,104469,1,1,1,25165,Yes
15802368,Ch'eng,608,Below Average,France,Female,47,6,0,1,1,1,126012,No
15767488,Berry,680,Above Average,Spain,Male,36,7,0,2,1,0,20109,No
15669946,Jen,663,Above Average,Germany,Female,46,2,141726,1,1,1,58257,No
15612103,Wang,627,Below Average,Germany,Female,35,2,137852,1,1,1,172269,Yes
15645353,Chubb,607,Below Average,France,Male,26,1,0,1,1,0,29818,No
15650018,Chen,681,Above Average,France,Female,43,8,154100,1,0,0,114659,No
15659002,Mazzanti,766,High,France,Female,45,6,0,2,0,0,147184,No
15616028,T'ao,694,Above Average,France,Male,30,2,0,3,0,1,15039,No
15660475,Ndubueze,411,Below Average,France,Female,54,9,0,1,0,1,76621,No
15652615,Ferri,742,High,France,Male,39,8,140004,1,1,1,92985,No
15653572,Thornton,673,Above Average,Spain,Male,43,8,127132,1,0,1,6009,Yes
15628059,DeRose,529,Below Average,France,Male,61,1,0,2,1,1,191370,No
15703413,Montes,519,Below Average,France,Female,38,7,125328,1,1,0,188225,No
15610433,Kwemto,573,Below Average,France,Male,35,9,0,2,1,0,11743,No
15770548,Lucchese,453,Below Average,Germany,Female,28,3,139986,1,1,0,136846,No
15645637,Huggins,798,High,Germany,Female,39,6,119787,1,1,1,164248,No
15590888,Wade,693,Above Average,Spain,Female,34,10,107556,2,0,0,154631,No
15568326,Kenenna,637,Below Average,France,Female,44,2,0,2,1,0,149665,No
15655368,Wheeler,672,Above Average,France,Male,47,1,0,1,0,0,91574,No
15665579,Cartwright,597,Below Average,France,Female,28,0,142705,1,1,0,127233,No
15676091,Iloerika,543,Below Average,France,Male,42,7,0,1,1,1,56650,No
15716984,Palermo,695,Above Average,Spain,Female,56,4,0,2,1,0,84644,No
15715078,Nkemakolam,584,Below Average,France,Male,35,6,161613,2,1,1,148238,No
15569452,Butler,652,Above Average,Germany,Female,58,3,116353,2,0,1,193502,No
15628863,Calabresi,601,Below Average,France,Male,38,4,60013,1,1,1,38020,No
15778192,Nkemdilim,628,Below Average,Spain,Male,28,4,0,2,1,1,176750,No
15793723,Ch'iu,607,Below Average,Germany,Male,32,9,144272,2,1,0,176580,No
15798943,Alexander,646,Below Average,France,Female,46,8,0,2,1,0,133059,No
15764708,Chiabuotu,572,Below Average,France,Male,30,6,117696,1,1,0,100843,No
15791040,Vasilyeva,801,High,Spain,Male,58,1,79954,2,1,1,30484,No
15631512,Schneider,597,Below Average,France,Female,26,8,149989,1,1,0,42330,No
15640106,Mason,613,Below Average,France,Male,40,7,124339,1,0,0,193309,No
15710315,Chukwukadibia,529,Below Average,Germany,Male,29,4,135759,1,0,0,112813,Yes
15771535,Tsui,794,High,Spain,Female,37,9,0,2,1,0,68008,No
15611947,Banks,557,Below Average,France,Male,34,3,83074,1,1,0,132673,No
15670266,Shih,499,Below Average,France,Female,28,4,141792,1,1,1,22001,No
15609083,Tretiakova,544,Below Average,France,Female,26,6,0,1,1,0,100200,Yes
15567923,Barese,739,High,France,Female,30,6,0,1,0,0,122604,No
15788183,Longo,458,Below Average,Germany,Female,43,1,106870,2,1,0,100564,No
15735782,MacDonald,528,Below Average,France,Male,31,9,120962,1,1,0,5419,No
15774401,Chambers,773,High,Spain,Male,51,4,0,2,0,0,123587,Yes
15737971,Cowen,646,Below Average,France,Female,30,5,0,2,1,0,13935,No
15758750,Iweobiegbunam,564,Below Average,France,Male,31,0,110527,1,1,1,87060,No
15611767,Mai,624,Below Average,Germany,Female,52,0,133723,1,0,0,4859,Yes
15643770,Yu,682,Above Average,France,Female,52,5,112670,1,1,0,21085,Yes
15744717,Duffy,726,High,France,Female,44,2,0,2,1,1,26733,No
15570681,Chiang,560,Below Average,France,Male,24,1,116084,1,1,0,89734,No
15792650,Watts,382,Below Average,Spain,Male,36,0,0,1,1,1,179540,Yes
15605531,Daly,457,Below Average,Spain,Female,38,6,0,2,1,0,173219,No
15605339,Baker,673,Above Average,France,Female,37,10,0,2,1,1,37411,No
15672216,Uvarov,584,Below Average,France,Female,40,4,82441,1,0,0,80852,No
15812893,Costa,629,Below Average,France,Female,39,10,0,2,1,1,43174,Yes
15624180,Genovesi,584,Below Average,Germany,Female,37,10,134171,4,1,1,70927,Yes
15701364,Doherty,724,High,France,Male,30,10,0,2,1,1,54265,No
15762588,Kaleski,644,Below Average,France,Male,31,5,0,2,1,1,41872,No
15806318,Wright,676,Above Average,Germany,Female,48,2,124442,1,1,0,15068,Yes
15712596,Huang,499,Below Average,France,Male,31,4,0,1,1,0,25950,No
15600399,Trentino,598,Below Average,France,Male,60,4,0,1,1,0,197727,Yes
15576216,Chienezie,655,Above Average,Germany,Female,37,4,108862,1,1,0,79555,Yes
15620750,Sugden,559,Below Average,France,Male,28,3,141099,1,1,1,15607,No
15623489,Tu,543,Below Average,France,Female,67,0,128843,1,1,1,134612,No
15667944,Onuchukwu,679,Above Average,France,Male,39,0,86843,1,0,1,159830,No
15584928,Ugochukwutubelum,594,Below Average,Germany,Female,32,4,120074,2,1,1,162961,No
15779913,Davidson,586,Below Average,France,Male,27,5,130231,2,1,1,192427,No
15644977,Goddard,776,High,France,Female,31,5,0,2,1,0,92647,No
15749679,Beck,699,Above Average,France,Male,39,2,109724,1,1,1,180022,No
15629010,Beam,847,High,Germany,Female,35,5,111743,1,1,1,183584,No
15768465,Sheppard,582,Below Average,Germany,Male,35,8,121309,2,1,1,28750,No
15767781,Godfrey,648,Below Average,France,Male,38,10,82697,1,1,0,74846,No
15635364,Gray,618,Below Average,France,Female,49,9,44301,3,1,1,89729,Yes
15722004,Hsiung,543,Below Average,France,Female,31,4,138317,1,0,0,61843,No
15766044,Cameron,642,Below Average,Germany,Male,49,4,120688,1,1,0,24770,Yes
15586680,Fleming,462,Below Average,France,Male,27,4,176913,1,1,0,80587,No
15635388,Austin,640,Below Average,Spain,Male,47,6,89047,1,1,0,116286,No
15655175,Wallace,740,High,Germany,Male,40,4,114318,2,1,0,129333,Yes
15639133,Ku,773,High,France,Female,50,4,0,2,1,0,129372,No
15799653,Fiorentino,583,Below Average,Germany,Female,32,7,94753,2,1,1,18149,No
15723872,Buccho,589,Below Average,Spain,Female,46,10,0,2,0,1,168369,No
15775627,Gordon,509,Below Average,France,Male,35,8,0,2,0,1,67431,No
15630704,Haworth,612,Below Average,Germany,Male,32,9,106520,2,1,0,177092,No
15815534,Guidry,505,Below Average,Spain,Male,37,0,134006,1,1,1,93736,No
15697249,Lettiere,546,Below Average,Germany,Female,25,3,132837,1,1,0,131647,No
15681316,Tai,681,Above Average,France,Female,41,0,120549,2,1,0,175722,No
15682523,Chigozie,762,High,France,Male,20,1,139432,1,1,1,85606,No
15650244,Bezrukov,786,High,Spain,Male,29,7,80895,2,1,0,64945,No
15648638,Chia,629,Below Average,Spain,Male,34,6,0,2,1,0,190347,No
15795747,Sheppard,787,High,Spain,Female,39,7,171646,1,0,1,100791,No
15607330,Vasilyev,713,High,Spain,Male,42,0,109121,1,0,1,167873,No
15624013,Maxwell,541,Below Average,France,Female,39,6,109844,1,1,0,25289,No
15800805,Maher,451,Below Average,France,Female,31,7,140931,1,0,1,20388,No
15667321,Cocci,644,Below Average,Spain,Male,49,10,0,2,1,1,145089,No
15601116,P'an,686,Above Average,France,Male,32,6,0,2,1,1,179093,No
15622033,Rapuluchukwu,847,High,Germany,Female,41,3,101543,4,1,0,16025,Yes
15758451,Azuka,765,High,Germany,Male,37,7,102708,1,1,0,9087,No
15688689,Esposito,678,Above Average,Germany,Female,37,8,149000,2,1,1,21472,No
15652674,Hou,539,Below Average,France,Male,20,0,83459,1,1,1,146752,No
15806327,Cyril,800,High,France,Female,40,3,75893,2,1,0,132562,No
15649618,Tomlinson,799,High,Germany,Female,39,7,167395,2,0,1,139537,No
15677117,Crawford,629,Below Average,France,Female,61,6,0,2,1,1,133672,No
15751445,Chikwado,734,High,Germany,Female,52,6,71283,2,0,1,38984,No
15749669,Hargreaves,542,Below Average,France,Female,31,3,0,2,1,1,115217,No
15656351,Laidley,414,Below Average,Spain,Male,60,3,0,2,1,1,93844,No
15667438,Ferguson,675,Above Average,France,Female,38,1,104016,1,0,0,22068,Yes
15682273,Burns,683,Above Average,France,Female,38,5,127616,1,1,0,123846,No
15580912,McNeill,748,High,France,Male,32,5,154737,2,1,1,172638,No
15785183,Chukwuebuka,596,Below Average,Spain,Male,29,2,0,2,1,1,1591,No
15705383,Shen,642,Below Average,France,Male,35,4,125476,1,1,1,91775,No
15712903,Diaz,499,Below Average,France,Female,21,3,176511,1,1,1,153920,No
15774285,Kentish,649,Below Average,Spain,Female,47,8,110783,1,1,1,71420,No
15583138,Persse,739,High,France,Male,42,2,141642,2,1,0,172149,No
15740160,Okwukwe,616,Below Average,France,Male,31,1,0,2,1,1,54706,No
15793425,Watt,560,Below Average,Spain,Female,33,9,0,1,0,1,183358,No
15749265,Carslaw,427,Below Average,Germany,Male,42,1,75681,1,1,1,57098,No
15623989,Griffin,435,Below Average,France,Male,54,3,0,1,1,0,156910,Yes
15604832,Hsia,633,Below Average,France,Male,29,7,0,1,1,1,130224,No
15584580,Fyodorova,443,Below Average,France,Male,35,6,161111,1,0,0,13946,No
15573854,Chukwujekwu,727,High,France,Male,62,5,0,2,0,1,38652,No
15614847,Townsend,674,Above Average,France,Female,45,6,72494,1,0,1,140041,No
15679966,Marsh,661,Above Average,France,Female,31,3,133964,1,1,1,166187,No
15799435,Hayes,619,Below Average,Spain,Male,34,1,0,1,1,0,139919,No
15752186,Padovano,562,Below Average,France,Female,27,3,0,2,1,0,28137,No
15705544,Ma,633,Below Average,France,Male,61,3,157201,1,0,1,50368,No
15713632,Ham,551,Below Average,Spain,Female,48,5,95679,1,0,0,94978,No
15586523,Paten,720,High,Germany,Female,29,7,106230,1,1,1,69903,Yes
15609176,Cawthorne,688,Above Average,France,Female,32,5,0,2,0,1,177607,No
15769308,Herbert,635,Below Average,Germany,Female,36,9,81231,2,1,0,196731,No
15676810,Jen,561,Below Average,France,Female,31,1,81480,2,1,1,65234,No
15634591,Saunders,850,High,France,Male,33,8,73059,1,1,1,186281,No
15679804,Esquivel,636,Below Average,France,Male,36,5,117559,2,1,1,111573,No
15677764,Chao,461,Below Average,Germany,Female,74,1,186445,2,1,1,196767,No
15571917,Eluemuno,771,High,Germany,Female,38,5,137657,2,1,0,72985,No
15574608,Sidorova,713,High,France,Male,36,8,133889,1,1,1,143265,No
15740868,Pirogova,658,Above Average,Germany,Female,45,9,134562,1,1,1,159268,No
15702442,Benson,586,Below Average,Germany,Female,56,9,100781,2,1,1,54448,No
15699797,Santana,737,High,France,Male,30,8,174356,1,0,0,31928,No
15648047,Williamson,742,High,Germany,Male,27,5,190125,2,0,0,21793,No
15766826,North,824,High,France,Male,26,7,146266,1,1,0,21903,Yes
15591628,Davies,701,High,Germany,Male,41,9,164046,1,1,0,49405,No
15583857,Siciliano,623,Below Average,Spain,Female,43,4,123536,2,0,0,154908,No
15752534,Mironov,744,High,France,Male,36,10,0,2,1,1,182867,No
15741403,Amechi,698,Above Average,Spain,Female,38,1,171848,1,0,0,16957,No
15783589,Toscano,616,Below Average,France,Male,40,9,0,2,0,0,93717,No
15598046,Su,662,Above Average,France,Female,39,5,139562,2,1,0,61636,No
15643330,Chukwuemeka,594,Below Average,France,Male,37,2,0,2,0,1,95864,No
15680405,P'eng,685,Above Average,France,Male,40,2,168001,2,1,1,167400,No
15728683,Lombardo,742,High,France,Male,27,0,0,2,0,1,131534,No
15621644,Lombardi,678,Above Average,Germany,Male,83,6,123356,1,0,1,92934,No
15733032,Butler,651,Above Average,Spain,Male,47,2,0,2,1,1,119808,No
15608381,Dean,585,Below Average,Germany,Male,50,2,125845,1,1,0,9439,Yes
15658946,Piccio,579,Below Average,Germany,Male,40,10,45408,2,1,0,18732,No
15757912,Bradley,722,High,Germany,Female,37,0,125977,1,0,0,160162,No
15645371,Cameron,613,Below Average,Germany,Female,51,7,147262,1,1,1,53630,Yes
15653110,Chan,694,Above Average,France,Male,42,8,133767,1,1,0,36405,No
15766355,Lettiere,550,Below Average,Germany,Male,49,0,108806,3,1,0,61446,Yes
15585249,Mironova,741,High,France,Male,42,6,106036,1,1,0,194686,Yes
15611786,Tsui,668,Above Average,Spain,Female,69,9,0,1,0,1,134483,No
15575486,Okoli,529,Below Average,France,Female,27,1,0,2,1,1,37769,No
15780215,Berry,636,Below Average,France,Male,31,6,0,2,1,1,2382,No
15686099,Ruse,563,Below Average,Spain,Male,61,1,82182,1,1,0,106826,Yes
15739042,Bogolyubov,767,High,France,Female,35,9,0,2,1,0,39511,No
15815316,Kennedy,644,Below Average,France,Male,50,9,76817,4,1,0,196371,Yes
